"","FB_ID","Ind","Class","Gender","YOB","NuT","Math","German","Physics","Biology","Chemistry","Group","PO1_indoor","PO2_indoor","PO3_indoor","PO4_indoor","PO5_indoor","PO1_outdoor","PO2_outdoor","PO3_outdoor","PO4_outdoor","PO5_outdoor","RS01_outdoor","RS02_outdoor","RS03_outdoor","RS04_outdoor","RS01_indoor","RS02_indoor","RS03_indoor","RS04_indoor","RT01_outdoor","RT02_outdoor","RT03_outdoor","RT04_outdoor","RT01_indoor","RT02_indoor","RT03_indoor","RT04_indoor","AR01_outdoor","AR02_outdoor","AR03_outdoor","AR01_indoor","AR02_indoor","AR03_indoor","AW01_outdoor","AW02_outdoor","AW03_outdoor","AW04_outdoor","AW01_indoor","AW02_indoor","AW03_indoor","AW04_indoor","KHU01_outdoor","KHU02_outdoor","KHU03_outdoor","KHU04_outdoor","KHU01_indoor","KHU02_indoor","KHU03_indoor","KHU04_indoor","KS01_outdoor","KS02_outdoor","KS03_outdoor","KS04_outdoor","KS01_indoor","KS02_indoor","KS03_indoor","KS04_indoor","R01_outdoor","R02_outdoor","R03_outdoor","R04_outdoor","R05_outdoor","R01_indoor","R02_indoor","R03_indoor","R04_indoor","R05_indoor","AB01_outdoor","AB02_outdoor","AB03_outdoor","AB04_outdoor","AB01_indoor","AB02_indoor","AB03_indoor","AB04_indoor","S01_outdoor","S02_outdoor","S03_outdoor","S04_outdoor","S05_outdoor","S01_indoor","S02_indoor","S03_indoor","S04_indoor","W01_outdoor","W02_outdoor","W03_outdoor","W04_outdoor","E01_outdoor","E02_outdoor","E03_outdoor","E04_outdoor","InR1_outdoor","IjR1_outdoor","InR2_outdoor","ExR1_outdoor","IjR2_outdoor","IdR1_outdoor","InR3_outdoor","IjR3_outdoor","IdR2_outdoor","ExR2_outdoor","InR4_outdoor","InR1_indoor","IjR1_indoor","InR2_indoor","ExR1_indoor","IjR2_indoor","IdR1_indoor","InR3_indoor","IjR3_indoor","IdR2_indoor","ExR2_indoor","InR4_indoor","InR_outdoor","IdR_outdoor","IjR_outdoor","ExR_outdoor","InR_indoor","IdR_indoor","IjR_indoor","ExR_indoor","SDI_outdoor","SDI_indoor","PO_outdoor","PO_indoor","RS_outdoor","RS_indoor","RT_outdoor","RT_indoor","R_outdoor","R_indoor","A_outdoor","A_indoor","C_outdoor","C_indoor","BPN_outdoor","BPN_indoor","diff_SDI","diff_A","diff_C","diff_RT","diff_RS"
"101","FoWo6HFoWo17",101,4,2,,,,,,,,,1,1,2,1,1,4,4,2,3,2,4,4,5,4,5,5,5,4,1,2,1,1,2,1,1,1,1,2,3,2,1,1,5,4,1,3,3,1,1,2,4,5,5,5,1,3,3,2,3,4,2,4,1,1,2,1,3,2,1,3,2,1,1,3,1,1,4,2,1,5,1,1,1,1,4,4,5,1,4,4,3,1,3,1,5,5,4,5,5,5,3,4,3,5,4,1,5,4,1,3,2,3,1,3,1,5,2,1,1,1,1,5,1,4,4,1.6666666667,3,1,1,2,5,4.3333333333,-9,3,1.2,4.25,4.75,1.25,1.25,2.75,3,2.8181818182,1.2727272727,4,1.75,3.1893939394,2.0075757576,13.3333333333,1.5454545455,2.25,0,-0.5
"102","FoWo6HFoWo18",102,4,1,,,,,,,,,3,4,2,4,2,,,,,,,,,,5,4,5,4,,,,,4,4,3,3,,,,4,4,4,,,,,4,4,3,4,,,,,4,3,3,2,,,,,5,3,4,4,,,,,,4,2,3,3,3,,,,,2,2,1,2,,,,,,4,5,4,2,,,,,,,,,,,,,,,,,,,,4,2,4,2,1,3,2,1,4,1,2,,,,,3,3.5,1.3333333333,1.5,,5.1666666667,,3,,4.5,,3.5,,4,,2.9090909091,,3.5,,3.4696969697,-5.1666666667,-2.9090909091,-3.5,-3.5,-4.5
"103","FoWo6HFoWo19",103,4,2,,3,3,3,,,,,3,3,3,4,3,5,4,4,4,3,4,3,4,4,5,3,3,4,5,4,4,3,3,2,3,2,3,3,3,3,3,3,4,4,2,3,4,3,4,4,4,4,4,4,3,3,3,2,4,3,5,5,4,2,5,3,3,3,2,3,4,3,2,3,3,3,5,5,5,4,2,2,2,3,3,2,4,2,4,2,3,2,3,2,3,4,3,4,4,4,4,3,3,2,4,3,3,2,3,3,5,2,3,2,3,1,1,2,2,5,3,5,2,2.25,3,3,4.5,2.5,2.5,2.6666666667,3,-4.5,-1.1666666667,4,3.2,3.75,3.75,4,2.5,3.875,3.125,3.7272727273,2.8181818182,4.125,3.125,3.9090909091,3.0227272727,-3.3333333333,0.9090909091,1,1.5,0
"104","FoWo6HFoWo20",104,4,2,,,,,,,,,3,3,3,3,3,4,5,3,3,3,1,1,1,5,3,3,4,3,4,3,3,3,3,2,4,4,2,2,4,4,2,2,4,3,4,4,4,4,4,4,4,4,3,1,3,2,3,3,4,3,4,4,4,4,4,4,4,4,2,,4,4,3,5,4,3,3,4,5,4,4,4,2,3,5,3,4,2,3,3,5,4,2,3,4,3,1,5,4,5,3,4,3,5,2,1,3,4,1,3,2,3,4,3,5,1,2,4,4,1,4,1,3,4,3,1.6666666667,2,4,4,2,1,5.3333333333,8,3.6,3,2,3.25,3.25,3.25,2.625,3.25,3.5454545455,3,3.375,3.375,3.1818181818,3.2083333333,-2.6666666667,0.5454545455,0,0,-1.25
"105","FoWo6HFoWo21",105,4,2,,2,2,2,,,,,3,3,,3,3,5,5,3,4,3,5,5,5,5,4,5,5,4,3,4,4,3,4,5,4,4,2,4,5,3,4,5,3,4,2,5,4,4,2,5,4,5,3,4,4,4,4,2,5,2,4,4,3,3,4,2,2,5,1,4,4,3,1,4,3,4,4,3,5,2,3,2,1,3,1,3,4,4,4,4,2,4,3,1,5,5,5,4,4,3,5,5,2,5,1,1,2,4,1,3,3,2,3,3,3,3,1,2,4,4,3,4,3,4,2.5,1.3333333333,2,3.25,2.5,2.6666666667,3.5,5.1666666667,-0.6666666667,4,2.4,5,4.5,3.5,4.25,4.25,4.375,3.5454545455,3,3.875,3.25,3.8901515152,3.5416666667,5.8333333333,0.5454545455,0.625,-0.75,0.5
"106","FoWo6HFoWo22",106,4,2,,,,,,,,,4,3,3,4,2,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,5,4,5,4,4,4,5,4,2,4,5,5,4,5,5,4,5,4,4,4,4,5,5,5,5,5,5,5,5,4,5,3,3,4,3,4,4,4,1,4,4,5,5,5,5,5,5,4,3,2,3,3,2,1,4,5,4,4,3,3,2,4,5,5,4,3,4,4,5,2,4,4,5,2,3,2,5,5,4,5,3,3,2,4,1,4,3,5,4.75,3.5,3.3333333333,2,4.75,3,2.6666666667,3,5.6666666667,3.8333333333,4.6,3.2,5,5,4.5,4.5,4.75,4.75,4.3636363636,4,4.625,4.625,4.5795454545,4.4583333333,1.8333333333,0.3636363636,0,0,0
"107","FoWo6HFoWo23",107,4,2,,,,,,,,,3,2,5,3,2,5,5,,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,3,3,3,5,5,5,2,3,3,5,5,5,5,4,3,1,3,5,5,5,5,3,3,4,3,3,5,5,4,2,2,4,3,4,5,1,5,5,2,2,2,3,2,5,4,5,5,2,2,3,3,2,1,5,1,1,4,3,2,2,1,5,5,5,5,5,5,3,5,1,5,1,1,3,5,2,5,1,5,3,2,3,1,1,2,3,1,2,1,3,5,4,1.3333333333,1,3,2,1.3333333333,1,10.6666666667,4.6666666667,4,3,5,4.75,5,3,5,3.875,4.9090909091,2.4545454545,4.625,3,4.8446969697,3.1098484848,6,2.4545454545,1.625,2,0.25
"108","FoWo6HFoWo24",108,4,2,,1,2,1,,,,,4,3,4,4,3,4,5,3,3,5,2,3,,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,4,4,5,4,5,3,2,5,5,4,3,5,4,5,3,2,5,5,4,5,5,4,4,3,5,4,4,5,4,5,2,3,2,5,4,5,5,5,4,2,5,5,4,4,4,4,2,1,5,3,2,5,5,4,3,3,2,1,3,5,5,5,4,4,1,5,2,1,5,5,1,4,2,5,5,4,5,2,2,5,4,3,5,1,4,4.75,4.5,1,2,4.5,5,3,1.5,9,8,4,3.6,2.5,5,4.75,4.75,3.625,4.875,4,3.8181818182,3.75,4.625,3.7916666667,4.4393939394,1,0.1818181818,-0.875,0,-2.5
"109","FoWo6HFoWo25",109,4,2,,2,4,3,,,,,3,2,5,1,2,4,5,4,4,5,5,5,5,5,5,3,4,4,5,5,5,5,4,3,3,2,4,5,5,1,3,2,4,4,3,5,4,2,1,3,5,5,4,5,3,4,3,2,5,4,4,5,5,3,3,2,5,4,,5,,3,2,4,3,2,4,3,4,4,3,1,2,3,1,1,5,1,1,5,1,4,1,1,5,5,5,4,5,3,3,5,5,5,2,3,4,4,3,5,1,4,4,1,3,4,2,5,4,3,3,4,5,4.5,4.5,3.6666666667,1.5,4,4,2,4,6.8333333333,2,4.4,2.6,5,4,5,3,5,3.5,4.0909090909,2,4.625,3.125,4.571969697,2.875,4.8333333333,2.0909090909,1.5,2,1
"110","FoWo6HFoWo26",110,4,1,,,,,,,,,2,2,5,3,4,4,3,5,4,2,2,1,2,1,4,3,3,3,3,4,2,5,2,2,2,3,4,1,5,2,2,1,5,4,5,4,3,4,3,2,5,5,5,4,3,4,5,2,5,3,4,5,4,3,5,4,5,4,5,3,4,4,4,1,3,4,2,5,4,1,3,2,1,3,4,5,4,3,5,1,2,3,1,1,5,4,5,5,5,4,1,5,4,4,5,5,4,5,3,2,1,5,3,4,4,3,2,4,3,5,3,2,3,4.75,3,4,3,3.25,3.5,3.6666666667,2.5,2.5,1.3333333333,3.6,3.2,1.5,3.25,3.5,2.25,2.5,2.75,3.6363636364,2.0909090909,4.5,3.75,3.5454545455,2.8636363636,1.1666666667,1.5454545455,0.75,1.25,-1.75
"111","FoWo15_SB1",111,5,2,2002,2,3,2,,,,,5,2,3,3,3,3,4,4,3,2,2,1,5,1,5,5,5,5,5,5,5,5,4,3,3,3,3,3,5,4,4,5,4,4,5,4,4,5,3,5,5,5,3,2,2,5,3,4,2,3,4,4,4,4,3,4,2,2,3,3,2,5,4,3,4,4,4,2,2,3,3,3,3,4,5,5,5,4,3,4,1,4,3,1,5,5,5,3,3,1,3,4,1,4,2,1,3,2,2,4,1,2,3,1,4,1,1,5,3,2,5,3,2,3,3.5,1.3333333333,1.5,3,5,1.3333333333,2,5.1666666667,5.6666666667,3.2,3.2,2.25,5,5,3.25,3.625,4.125,3.5454545455,3.6363636364,3.5,3.625,3.5568181818,3.7954545455,-0.5,-0.0909090909,-0.125,1.75,-2.75
"112","FoWo15_SB2",112,5,1,2002,1,2,3,,,,,5,2,3,1,1,5,2,3,2,2,5,5,3,5,5,5,5,5,5,5,4,4,4,4,2,2,4,3,3,3,3,3,3,4,3,5,3,3,4,5,4,5,3,2,3,2,2,2,3,4,4,4,2,3,2,4,1,3,4,2,1,1,2,3,2,2,3,2,1,4,3,1,2,2,5,5,3,3,4,5,4,2,3,2,5,5,5,3,5,5,3,3,1,4,1,1,1,3,1,1,2,2,3,1,1,1,1,1,2,1,1,3,4,3,1,1,1.5,2.5,1,1,2,3,1,2.8,2.4,4.5,5,4.5,3,4.5,4,3.1818181818,2.6363636364,3.625,2.5,3.7689393939,3.0454545455,2,0.5454545455,1.125,1.5,-0.5
"113","FoWo15_SB3",113,5,1,2002,2,4,3,,,,,2,4,4,3,2,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,4,4,2,5,3,4,4,3,4,5,5,3,5,5,5,4,4,3,4,4,4,3,4,4,4,5,4,3,3,4,5,5,4,4,4,3,4,4,5,5,3,2,5,4,4,3,3,4,5,3,4,4,2,3,4,4,2,4,3,5,4,5,5,4,4,1,5,1,1,4,4,2,4,3,5,5,2,5,1,2,4,5,4,5,1,5,4.5,4,1.3333333333,2,5,4.5,2.6666666667,1,7.6666666667,9.8333333333,4.6,3,5,5,5,4,5,4.5,3.9090909091,3.4545454545,4.125,3.75,4.3446969697,3.9015151515,-2.1666666667,0.4545454545,0.375,1,0
"114","FoWo15_SB4",114,5,1,2002,2,2,2,,,,,4,4,2,2,3,4,4,5,5,3,5,5,5,5,5,5,5,5,4,4,5,4,5,5,4,4,5,5,5,4,5,4,4,5,4,3,5,5,3,5,5,5,3,3,3,4,3,4,3,4,4,3,3,4,4,4,4,3,5,3,4,5,4,5,4,5,4,3,3,3,2,2,2,5,5,5,3,4,5,5,5,5,3,1,5,5,4,4,5,3,3,5,2,4,1,1,2,5,1,3,1,4,4,3,5,1,2,5,4,1,5,1,4,4.5,2.5,1.3333333333,1,4.25,5,2,1,8.1666666667,9.5,4.2,3,5,5,4.25,4.5,4.625,4.75,4,3.6363636364,3.75,3.625,4.125,4.0037878788,-1.3333333333,0.3636363636,0.125,-0.25,0
"115","FoWo15_SB5",115,5,1,2002,2,3,3,,,,,5,2,3,4,1,4,3,5,2,3,5,5,5,5,5,4,5,5,5,4,4,4,2,2,2,2,5,3,4,3,2,4,5,5,5,5,3,4,2,5,5,5,5,4,2,2,3,3,4,3,4,4,4,2,3,2,3,5,5,3,5,3,1,3,5,3,4,2,2,5,4,2,2,5,4,4,5,4,5,1,3,3,5,3,5,5,5,3,5,5,4,5,2,4,1,1,4,5,3,3,1,5,4,2,4,4,1,5,4,4,3,3,2,4.75,3.5,2,1,3.5,4,2.3333333333,3.5,9,1.6666666667,3.4,3,5,4.75,4.25,2,4.625,3.375,4.0909090909,2.9090909091,4.25,2.625,4.321969697,2.9696969697,7.3333333333,1.1818181818,1.625,2.25,0.25
"116","FoWo15_SB6",116,5,1,2001,3,3,2,,,,,4,3,4,5,3,4,5,3,5,4,5,5,5,5,5,5,5,5,5,5,4,5,4,3,3,3,5,4,5,3,4,4,5,5,4,5,5,4,3,5,4,5,4,5,3,3,3,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,5,3,5,4,4,5,5,4,4,4,4,5,5,5,5,4,5,4,4,3,5,1,4,5,5,5,5,5,3,5,3,5,2,1,4,5,4,5,4,4,3,2,5,3,2,5,4,2,5,4,4,4.75,4.5,2.6666666667,3,4,5,2,3.5,5.3333333333,4,4.2,3.8,5,5,4.75,3.25,4.875,4.125,4.6363636364,3.7272727273,4.25,3.75,4.5871212121,3.8674242424,1.3333333333,0.9090909091,0.5,1.5,0
"117","FoWo15_SB7",117,5,2,2002,1,2,3,,,,,4,3,3,4,3,5,2,3,3,1,1,3,5,2,4,5,5,5,3,3,2,3,4,3,4,4,4,2,2,3,3,3,3,3,5,4,3,4,2,5,3,3,3,3,3,4,3,4,4,3,3,4,4,4,3,4,2,1,3,2,4,4,2,4,3,4,3,3,2,4,3,2,2,4,2,4,4,2,1,4,4,3,3,1,5,5,2,2,2,4,4,3,3,3,3,2,1,4,4,2,2,4,4,1,5,1,1,4,4,2,4,3,3,3.5,1.5,3,2.5,4,4,1.3333333333,2,0.5,6.6666666667,2.8,3.4,2.75,4.75,2.75,3.75,2.75,4.25,3.1818181818,2.8181818182,3.25,3.625,3.0606060606,3.5643939394,-6.1666666667,0.3636363636,-0.375,-1,-2
"118","FoWo15_SB8",118,5,1,2002,2,3,3,,,,,4,3,3,4,4,4,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,4,4,4,3,4,3,4,5,3,3,4,3,3,4,5,5,4,3,2,3,3,3,4,2,3,4,3,4,5,3,5,5,5,5,5,3,4,4,4,3,4,2,3,4,3,2,2,3,4,3,4,5,4,5,4,4,3,4,4,5,5,4,4,5,3,5,4,5,1,1,2,5,2,4,1,5,3,2,3,2,2,2,3,1,2,3,2,5,3,2.3333333333,1,2.75,2,1.6666666667,2.5,8.6666666667,0.8333333333,4,3.6,5,5,5,3.75,5,4.375,3.6363636364,2.8181818182,3.75,3.25,4.1287878788,3.4810606061,7.8333333333,0.8181818182,0.5,1.25,0
"119","FoWo15_SB9",119,5,1,2002,2,2,2,,,,,4,3,3,2,3,3,4,4,4,4,5,5,5,5,3,5,5,5,4,4,3,3,4,3,3,3,3,4,5,3,3,4,3,4,4,4,4,3,4,4,5,5,5,5,2,3,2,2,4,4,3,4,3,3,4,2,4,5,4,3,4,3,3,4,3,5,4,4,4,4,2,3,4,4,5,5,4,4,3,4,4,2,4,2,5,4,4,4,3,5,3,4,3,4,2,2,3,3,2,3,2,3,3,3,4,4,2,4,3,4,3,4,3,3.5,3,2.3333333333,2,3.25,3.5,3,4,3.6666666667,-1,3.8,3,5,4.5,3.5,3.25,4.25,3.875,3.9090909091,3.2727272727,4.375,2.625,4.178030303,3.2575757576,4.6666666667,0.6363636364,1.75,0.25,0.5
"120","FoWo15_SB10",120,5,1,2002,2,1,2,,,,,4,2,3,3,1,3,4,3,4,3,4,4,5,4,5,5,5,5,4,4,4,4,4,3,4,4,3,3,3,3,2,3,5,5,4,5,5,4,3,4,5,4,5,3,4,2,3,4,4,2,3,5,2,4,4,4,3,3,4,3,3,4,3,5,4,4,3,2,2,3,3,3,2,4,4,4,5,4,3,5,5,4,3,2,5,5,5,5,5,5,5,4,3,5,2,2,2,5,2,3,3,5,4,2,4,1,2,4,3,1,5,1,4,4.75,2.5,2.3333333333,2.5,3.75,4.5,1.6666666667,1,4.6666666667,8.3333333333,3.4,2.6,4.25,5,4,3.75,4.125,4.375,3.4545454545,3,3.875,3.375,3.8181818182,3.5833333333,-3.6666666667,0.4545454545,0.5,0.25,-0.75
"121","FoWo15_SB11",121,5,1,2002,1,2,3,,,,,3,2,1,1,1,4,5,5,5,4,5,2,5,3,5,5,5,5,5,5,5,5,3,4,3,2,4,4,5,2,1,4,4,4,3,5,2,2,1,5,5,5,4,4,2,3,3,2,5,4,5,5,4,3,4,4,5,3,1,4,5,3,1,5,3,5,5,3,4,5,3,2,1,2,3,5,4,4,5,5,5,4,4,2,4,5,4,3,5,5,5,5,1,5,1,1,3,4,1,2,1,5,3,1,4,2,1,3,3,2,2,4,5,4.75,2.5,1,1,3.75,2.5,1.3333333333,3,9,2.6666666667,4.6,1.6,3.75,5,5,3,4.375,4,4.1818181818,2,4.625,3.125,4.3939393939,3.0416666667,6.3333333333,2.1818181818,1.5,2,-1.25
"122","FoWo15_SB12",122,5,1,2002,1,2,2,,,,,4,3,2,3,2,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,5,5,5,4,4,4,5,5,3,3,4,2,4,5,5,5,5,4,5,3,4,3,4,5,5,4,3,4,3,4,3,5,5,4,2,3,3,4,3,5,4,4,5,3,4,3,4,4,4,4,4,5,4,3,3,2,2,5,5,5,4,4,4,4,5,1,5,1,1,2,4,2,5,3,3,4,2,4,1,1,3,3,1,3,3,3,4.25,3.5,1.3333333333,2,3.5,3,1.3333333333,2,6.6666666667,4.6666666667,4.4,2.8,5,5,5,3.75,5,4.375,4.4545454545,3.3636363636,4.625,3.75,4.6931818182,3.8295454545,2,1.0909090909,0.875,1.25,0
"123","FoWo15_SB13",123,5,2,,,,,,,,,,,,,,5,5,4,3,2,5,4,5,4,,,,,4,4,3,5,,,,,3,2,5,,,,3,5,3,5,,,,,5,5,5,3,,,,,3,2,4,3,,,,,3,2,5,4,4,,,,,,5,3,3,5,,,,,5,5,5,3,4,,,,,1,5,4,5,3,5,4,3,5,2,3,1,1,2,3,2,3,2,4,,,,,,,,,,,,3.75,2.5,1.6666666667,1.5,,,,,5.3333333333,,3.8,,4.5,,4,,4.25,,3.8181818182,,3.75,,3.9393939394,,5.3333333333,3.8181818182,3.75,4,4.5
"124","FoWo15_SB14",124,5,1,2001,1,3,3,,,,,3,3,3,3,3,3,5,4,2,4,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,3,3,4,5,4,3,3,5,5,5,5,4,4,3,4,5,5,5,4,4,3,3,4,4,2,4,5,4,4,3,3,4,4,5,5,5,3,2,3,3,3,5,5,5,5,4,4,4,4,4,4,5,3,5,3,4,3,3,2,5,5,5,3,4,5,3,5,3,5,2,2,4,5,2,5,4,5,3,2,4,2,1,4,3,2,4,4,3,5,4.5,2.3333333333,3,3.25,4,1.6666666667,3,6.1666666667,2.8333333333,3.6,3,5,5,4.5,3.75,4.75,4.375,4.7272727273,3.3636363636,4.25,3.5,4.5757575758,3.7462121212,3.3333333333,1.3636363636,0.75,0.75,0
"125","FoWo15_SB15",125,5,1,2001,2,2,1,,,,,4,5,5,3,4,4,5,5,3,4,5,4,5,4,3,3,1,2,4,4,5,5,3,3,4,4,3,4,4,2,4,4,4,5,3,5,5,3,4,5,5,5,5,4,2,3,2,3,5,4,5,4,5,2,3,4,4,5,5,5,5,2,3,3,3,4,5,3,4,5,4,4,3,3,4,5,5,3,4,2,5,3,3,1,5,2,4,3,4,3,5,5,1,5,1,1,3,4,1,5,1,5,3,2,4,1,1,3,4,4,3,2,4,4.75,4,1,1,3.75,3,2.3333333333,1.5,10.5,5.1666666667,4.2,4.2,4.5,2.25,4.5,3.5,4.5,2.875,4.0909090909,3.3636363636,4.625,3,4.4053030303,3.0795454545,5.3333333333,0.7272727273,1.625,1,2.25
"126","FoWo15_SB16",126,5,1,,,,,,,,,,,,,,,3,4,3,4,4,5,5,5,,,,,4,5,4,4,,,,,3,5,4,,,,4,5,5,4,,,,,5,4,3,3,,,,,3,4,4,4,,,,,4,3,4,3,4,,,,,,4,2,2,4,,,,,5,5,4,4,4,,,,,1,5,5,5,3,4,3,3,4,3,,1,1,1,3,1,3,3,4,,,,,,,,,,,,2.75,2,1.6666666667,2,,,,,1.8333333333,,2.8,,4.75,,4.25,,4.5,,3.8181818182,,3.75,,4.0227272727,,1.8333333333,3.8181818182,3.75,4.25,4.75
"127","FoWo15_SB17",127,5,1,2001,2,3,3,,,,,4,3,4,3,4,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,4,5,3,3,5,5,5,5,5,5,5,3,5,5,5,5,4,5,5,5,5,3,4,5,5,4,4,5,5,5,5,5,5,5,4,4,3,4,5,5,4,5,5,3,2,3,5,5,4,5,5,5,5,1,5,1,2,5,3,5,5,5,5,4,5,2,5,1,2,5,5,1,4,1,5,5,3,5,1,3,4,5,1,3,1,5,5,4.5,1.6666666667,1,5,3.5,2.3333333333,1,10.8333333333,9.1666666667,4.2,3.6,5,5,5,4.5,5,4.75,4.7272727273,3.5454545455,4.5,4.75,4.7424242424,4.3484848485,1.6666666667,1.1818181818,-0.25,0.5,0
"128","FoWo15_SB18",128,5,1,2002,2,2,3,,,,,4,3,4,4,3,4,5,3,4,5,5,5,5,5,5,4,5,4,5,4,4,4,4,4,4,3,4,5,5,4,3,4,5,4,4,5,4,3,3,4,5,5,4,4,4,4,3,3,4,4,5,5,4,4,3,4,4,4,1,4,4,4,3,4,3,4,5,3,4,5,4,3,3,4,4,5,4,4,4,4,3,4,3,2,5,3,5,4,4,3,3,5,3,4,1,3,2,4,2,3,1,4,4,3,4,1,2,3,4,2,3,2,4,4.25,2.5,2.6666666667,1,4,3,2.3333333333,1.5,6.3333333333,5.6666666667,4.2,3.6,5,4.5,4.25,3.75,4.625,4.125,4.4545454545,3.1818181818,4.5,3.625,4.5265151515,3.6439393939,0.6666666667,1.2727272727,0.875,0.5,0.5
"129","FoWo15_SB19",129,5,1,2002,3,3,3,,,,,3,2,4,3,2,3,2,4,2,1,5,5,5,5,5,5,5,5,4,4,4,3,4,3,3,3,2,2,3,2,3,3,2,3,4,4,4,2,3,5,4,5,5,3,4,4,3,2,3,5,5,4,2,4,2,2,2,2,5,2,3,2,3,3,2,2,2,2,2,3,2,3,2,5,4,4,3,4,5,3,4,2,3,2,5,3,5,4,5,2,3,4,2,4,1,2,2,2,1,2,1,1,2,3,3,4,2,2,2,3,2,5,1,2.75,2,1.6666666667,1,2,2,2.6666666667,4.5,3.8333333333,-5.6666666667,2.4,2.8,5,5,3.75,3.25,4.375,4.125,2.6363636364,2.9090909091,4.25,2.875,3.7537878788,3.303030303,9.5,-0.2727272727,1.375,0.5,0
"130","FoWo15_SB20",130,5,2,,,,,,,,,,,,,,2,4,3,5,3,4,4,5,4,,,,,4,4,3,4,,,,,3,4,4,,,,4,5,3,4,,,,,5,5,4,5,,,,,4,4,4,4,,,,,4,3,4,3,4,,,,,,5,4,5,4,,,,,4,5,2,5,3,,,,,1,4,5,4,3,4,2,2,4,3,4,3,2,4,4,3,4,1,4,,,,,,,,,,,,4,4,2.6666666667,2,,,,,5.3333333333,,3.4,,4.25,,3.75,,4,,4.0909090909,,4.375,,4.1553030303,,5.3333333333,4.0909090909,4.375,3.75,4.25
"131","FoWo15_SB21",131,5,2,2002,2,2,2,,,,,3,3,4,5,2,3,5,2,4,1,2,3,5,4,5,5,5,5,5,5,5,5,4,3,2,4,4,3,5,3,4,3,3,2,2,4,4,5,3,3,5,5,4,4,4,3,3,5,4,4,3,3,5,3,4,3,2,1,1,1,3,3,2,3,2,3,4,4,2,4,4,3,4,4,3,1,5,4,2,5,3,2,2,5,4,1,3,4,5,5,3,3,1,1,1,2,1,1,3,1,4,1,3,1,3,1,1,2,3,2,3,2,3,1.5,1,2,2.5,3,2.5,1.3333333333,1.5,-3,4.1666666667,3,3.4,3.5,5,5,3.25,4.25,4.125,3.3636363636,3.2727272727,4,3.75,3.8712121212,3.7159090909,-7.1666666667,0.0909090909,0.25,1.75,-1.5
"132","FoWo15_SB22",132,5,1,,,,,,,,,,,,,,5,4,4,5,4,4,4,3,3,,,,,5,5,5,5,,,,,4,5,5,,,,5,5,4,5,,,,,5,5,5,5,,,,,4,4,5,5,,,,,5,5,5,4,5,,,,,,4,3,4,5,,,,,2,2,5,4,5,,,,,2,4,3,3,5,2,5,5,5,1,5,1,1,1,5,1,4,1,5,,,,,,,,,,,,5,2.5,1,1,,,,,9.5,,4.4,,3.5,,5,,4.25,,4.4545454545,,4.75,,4.4848484848,,9.5,4.4545454545,4.75,5,3.5
"133","FoWo15_SB23",133,5,2,,,,,,,,,,,,,,4,5,5,4,4,5,5,5,5,,,,,4,4,5,4,,,,,4,5,4,,,,4,5,5,5,,,,,5,5,3,4,,,,,4,4,3,4,,,,,4,5,5,5,5,,,,,,5,4,4,5,,,,,5,4,5,2,2,,,,,2,5,3,4,5,5,5,4,5,2,5,3,2,3,4,1,4,2,3,,,,,,,,,,,,4.25,3.5,1.6666666667,2.5,,,,,5.3333333333,,4.4,,5,,4.25,,4.625,,4.5454545455,,4,,4.3901515152,,5.3333333333,4.5454545455,4,4.25,5
"134","FoWo15_SB24",134,5,1,,,,,,,,,,,,,,4,3,3,2,2,5,5,5,5,,,,,5,5,5,4,,,,,4,5,5,,,,5,5,3,5,,,,,5,5,4,5,,,,,4,5,5,5,,,,,4,5,5,4,5,,,,,,4,3,2,4,,,,,5,5,5,5,5,,,,,2,5,5,5,4,4,5,5,5,3,5,2,2,4,5,1,5,1,5,,,,,,,,,,,,5,4.5,2,1.5,,,,,9.5,,2.8,,5,,4.75,,4.875,,4.0909090909,,4.75,,4.571969697,,9.5,4.0909090909,4.75,4.75,5
"135","FoWo15_SB25",135,5,1,,,,,,,,,,,,,,3,3,4,3,2,4,3,5,5,,,,,3,4,4,4,,,,,4,3,4,,,,5,5,4,5,,,,,3,5,3,4,,,,,5,4,3,5,,,,,3,2,3,1,3,,,,,,3,2,2,3,,,,,3,3,3,3,5,,,,,3,3,2,5,4,4,5,3,4,2,5,1,1,1,3,1,2,1,3,,,,,,,,,,,,3.75,1.5,1.3333333333,1,,,,,5.6666666667,,3,,4.25,,3.75,,4,,3.6363636364,,4,,3.8787878788,,5.6666666667,3.6363636364,4,3.75,4.25
